POSTE;NOM;ALT;DATE;RR_RRMOY;T_TMMOY
49188001;MARCE;53;05;57,7;
49188001;MARCE;53;06;50,4;
49188001;MARCE;53;07;46,9;
49188001;MARCE;53;08;52,1;
49188001;MARCE;53;09;54,1;
49188001;MARCE;53;10;71,0;
49188001;MARCE;53;11;70,2;
49188001;MARCE;53;12;74,0;
49188001;MARCE;53;13;701,1;
50020001;PTE DE LA HAGUE;6;01;87,5;
50020001;PTE DE LA HAGUE;6;02;67,2;
50020001;PTE DE LA HAGUE;6;03;55,6;
50020001;PTE DE LA HAGUE;6;04;45,6;
50020001;PTE DE LA HAGUE;6;05;43,7;
50020001;PTE DE LA HAGUE;6;06;44,7;
50020001;PTE DE LA HAGUE;6;07;41,8;
50020001;PTE DE LA HAGUE;6;08;52,0;
50020001;PTE DE LA HAGUE;6;09;52,8;
50020001;PTE DE LA HAGUE;6;10;93,1;
50020001;PTE DE LA HAGUE;6;11;97,9;
50020001;PTE DE LA HAGUE;6;12;108,0;
50020001;PTE DE LA HAGUE;6;13;789,9;
50209001;GONNEVILLE;134;01;101,7;6,0
50209001;GONNEVILLE;134;02;75,1;6,0
50209001;GONNEVILLE;134;03;64,8;7,5
50209001;GONNEVILLE;134;04;60,4;9,3
50209001;GONNEVILLE;134;05;56,7;12,0
50209001;GONNEVILLE;134;06;51,8;14,6
50209001;GONNEVILLE;134;07;48,5;16,5
50209001;GONNEVILLE;134;08;62,0;16,8
50209001;GONNEVILLE;134;09;69,1;15,1
50209001;GONNEVILLE;134;10;111,5;12,3
50209001;GONNEVILLE;134;11;113,5;9,0
50209001;GONNEVILLE;134;12;125,3;6,8
50209001;GONNEVILLE;134;13;940,4;11,0
51449002;REIMS-PRUNAY;95;01;;3,5
51449002;REIMS-PRUNAY;95;02;;4,2
51449002;REIMS-PRUNAY;95;03;;7,2
51449002;REIMS-PRUNAY;95;04;;10,0
51449002;REIMS-PRUNAY;95;05;;13,6
51449002;REIMS-PRUNAY;95;06;;16,8
51449002;REIMS-PRUNAY;95;07;;19,1
51449002;REIMS-PRUNAY;95;08;;18,8
51449002;REIMS-PRUNAY;95;09;;15,3
51449002;REIMS-PRUNAY;95;10;;11,6
51449002;REIMS-PRUNAY;95;11;;6,9
51449002;REIMS-PRUNAY;95;12;;4,2
51449002;REIMS-PRUNAY;95;13;;10,9
51595002;VATRY-AERO;179;01;;
51595002;VATRY-AERO;179;02;;
51595002;VATRY-AERO;179;03;;
51595002;VATRY-AERO;179;04;;
51595002;VATRY-AERO;179;05;;
51595002;VATRY-AERO;179;06;;
51595002;VATRY-AERO;179;07;;
51595002;VATRY-AERO;179;08;;
51595002;VATRY-AERO;179;09;;
51595002;VATRY-AERO;179;10;;
51595002;VATRY-AERO;179;11;;
51595002;VATRY-AERO;179;12;;
51595002;VATRY-AERO;179;13;;
52269001;LANGRES;466;01;78,5;1,6
52269001;LANGRES;466;02;63,4;2,7
52269001;LANGRES;466;03;66,3;6,3
52269001;LANGRES;466;04;59,6;9,7
52269001;LANGRES;466;05;82,5;13,4
52269001;LANGRES;466;06;69,7;17,0
52269001;LANGRES;466;07;77,3;19,2
52269001;LANGRES;466;08;69,5;19,1
52269001;LANGRES;466;09;65,7;15,1
52269001;LANGRES;466;10;83,4;10,7
52269001;LANGRES;466;11;88,3;5,5
52269001;LANGRES;466;12;91,9;2,4
52269001;LANGRES;466;13;896,1;10,2
52448001;ST-DIZIER;139;01;63,2;3,7
52448001;ST-DIZIER;139;02;61,2;4,4
52448001;ST-DIZIER;139;03;59,6;7,6
52448001;ST-DIZIER;139;04;54,6;10,8
52448001;ST-DIZIER;139;05;68,3;14,7
52448001;ST-DIZIER;139;06;57,5;18,1
52448001;ST-DIZIER;139;07;69,6;20,2
52448001;ST-DIZIER;139;08;65,1;19,9
52448001;ST-DIZIER;139;09;70,9;16,0
52448001;ST-DIZIER;139;10;75,4;12,1
52448001;ST-DIZIER;139;11;70,6;7,3
52448001;ST-DIZIER;139;12;78,5;4,4
52448001;ST-DIZIER;139;13;794,5;11,6
53130008;LAVAL-ETRONNIER;100;01;74,0;5,4
53130008;LAVAL-ETRONNIER;100;02;55,0;5,9
53130008;LAVAL-ETRONNIER;100;03;53,9;8,3
53130008;LAVAL-ETRONNIER;100;04;55,0;10,7
53130008;LAVAL-ETRONNIER;100;05;63,9;14,0
53130008;LAVAL-ETRONNIER;100;06;53,3;17,2
53130008;LAVAL-ETRONNIER;100;07;48,1;19,1
53130008;LAVAL-ETRONNIER;100;08;51,3;19,2
53130008;LAVAL-ETRONNIER;100;09;60,1;16,3
53130008;LAVAL-ETRONNIER;100;10;79,1;12,7
53130008;LAVAL-ETRONNIER;100;11;76,0;8,5
53130008;LAVAL-ETRONNIER;100;12;87,4;5,8
53130008;LAVAL-ETRONNIER;100;13;757,1;11,9
54405001;NANCY-OCHEY;336;01;66,7;2,1
54405001;NANCY-OCHEY;336;02;60,1;3,1
54405001;NANCY-OCHEY;336;03;58,8;6,5
54405001;NANCY-OCHEY;336;04;50,5;9,9
54405001;NANCY-OCHEY;336;05;74,0;13,7
54405001;NANCY-OCHEY;336;06;62,0;17,2
54405001;NANCY-OCHEY;336;07;68,8;19,3
54405001;NANCY-OCHEY;336;08;71,7;19,1
54405001;NANCY-OCHEY;336;09;66,9;15,0
54405001;NANCY-OCHEY;336;10;72,6;10,9
54405001;NANCY-OCHEY;336;11;75,5;6,0
54405001;NANCY-OCHEY;336;12;82,8;3,0
54405001;NANCY-OCHEY;336;13;810,4;10,5
54526001;NANCY-ESSEY;212;01;64,4;2,6
54526001;NANCY-ESSEY;212;02;54,8;3,5
54526001;NANCY-ESSEY;212;03;54,1;6,9
54526001;NANCY-ESSEY;212;04;44,3;10,2
54526001;NANCY-ESSEY;212;05;67,9;14,2
54526001;NANCY-ESSEY;212;06;56,0;17,9
54526001;NANCY-ESSEY;212;07;63,0;20,0
54526001;NANCY-ESSEY;212;08;67,2;19,6
54526001;NANCY-ESSEY;212;09;61,1;15,6
54526001;NANCY-ESSEY;212;10;66,5;11,3
54526001;NANCY-ESSEY;212;11;68,9;6,4
54526001;NANCY-ESSEY;212;12;78,1;3,5
54526001;NANCY-ESSEY;212;13;746,3;11,0
56009001;BELLE ILE-LE TALUT;34;01;81,0;8,2
56009001;BELLE ILE-LE TALUT;34;02;59,2;7,9
56009001;BELLE ILE-LE TALUT;34;03;48,4;9,5
56009001;BELLE ILE-LE TALUT;34;04;47,2;11,2
56009001;BELLE ILE-LE TALUT;34;05;43,3;14,0
56009001;BELLE ILE-LE TALUT;34;06;34,4;16,6
56009001;BELLE ILE-LE TALUT;34;07;37,1;18,3
56009001;BELLE ILE-LE TALUT;34;08;40,3;18,6
56009001;BELLE ILE-LE TALUT;34;09;53,0;17,0
56009001;BELLE ILE-LE TALUT;34;10;71,7;14,4
56009001;BELLE ILE-LE TALUT;34;11;83,6;11,4
56009001;BELLE ILE-LE TALUT;34;12;81,6;9,1
56009001;BELLE ILE-LE TALUT;34;13;680,8;13,0
56069001;ILE DE GROIX;41;01;98,2;
56069001;ILE DE GROIX;41;02;72,2;
56069001;ILE DE GROIX;41;03;62,8;
56069001;ILE DE GROIX;41;04;61,1;
56069001;ILE DE GROIX;41;05;51,4;
56069001;ILE DE GROIX;41;06;42,9;
56069001;ILE DE GROIX;41;07;43,0;
56069001;ILE DE GROIX;41;08;44,2;
56069001;ILE DE GROIX;41;09;53,9;
56069001;ILE DE GROIX;41;10;88,3;
56069001;ILE DE GROIX;41;11;95,9;
56069001;ILE DE GROIX;41;12;102,8;
56069001;ILE DE GROIX;41;13;816,7;
56185001;LORIENT-LANN BIHOUE;45;01;109,0;6,9
56185001;LORIENT-LANN BIHOUE;45;02;82,5;7,1
56185001;LORIENT-LANN BIHOUE;45;03;66,2;8,8
56185001;LORIENT-LANN BIHOUE;45;04;67,5;10,7
56185001;LORIENT-LANN BIHOUE;45;05;66,0;13,7
56185001;LORIENT-LANN BIHOUE;45;06;52,0;16,4
56185001;LORIENT-LANN BIHOUE;45;07;55,2;18,0
56185001;LORIENT-LANN BIHOUE;45;08;53,3;18,1
56185001;LORIENT-LANN BIHOUE;45;09;65,7;16,1
56185001;LORIENT-LANN BIHOUE;45;10;103,8;13,3
56185001;LORIENT-LANN BIHOUE;45;11;107,6;9,8
56185001;LORIENT-LANN BIHOUE;45;12;114,5;7,5
56185001;LORIENT-LANN BIHOUE;45;13;943,3;12,2
57251001;AEROPORT METZ-NANCY-LORRAINE;260;01;52,7;2,1
57251001;AEROPORT METZ-NANCY-LORRAINE;260;02;47,7;3,2
57251001;AEROPORT METZ-NANCY-LORRAINE;260;03;46,8;6,5
57251001;AEROPORT METZ-NANCY-LORRAINE;260;04;39,9;10,1
57251001;AEROPORT METZ-NANCY-LORRAINE;260;05;63,6;14,1
57251001;AEROPORT METZ-NANCY-LORRAINE;260;06;56,5;17,6
57251001;AEROPORT METZ-NANCY-LORRAINE;260;07;64,0;19,7
57251001;AEROPORT METZ-NANCY-LORRAINE;260;08;60,2;19,4
57251001;AEROPORT METZ-NANCY-LORRAINE;260;09;59,3;15,3
57251001;AEROPORT METZ-NANCY-LORRAINE;260;10;61,2;11,0
57251001;AEROPORT METZ-NANCY-LORRAINE;260;11;60,4;6,0
57251001;AEROPORT METZ-NANCY-LORRAINE;260;12;66,5;3,0
57251001;AEROPORT METZ-NANCY-LORRAINE;260;13;678,8;10,7
58160001;NEVERS-MARZY;175;01;63,0;3,9
58160001;NEVERS-MARZY;175;02;55,2;4,5
58160001;NEVERS-MARZY;175;03;52,6;7,6
58160001;NEVERS-MARZY;175;04;68,8;10,3
58160001;NEVERS-MARZY;175;05;73,2;14,0
58160001;NEVERS-MARZY;175;06;61,8;17,6
58160001;NEVERS-MARZY;175;07;58,1;19,6
58160001;NEVERS-MARZY;175;08;61,7;19,4
58160001;NEVERS-MARZY;175;09;63,5;15,5
58160001;NEVERS-MARZY;175;10;74,4;12,1
58160001;NEVERS-MARZY;175;11;75,4;7,3
58160001;NEVERS-MARZY;175;12;75,8;4,5
58160001;NEVERS-MARZY;175;13;783,5;11,4
59183001;DUNKERQUE;11;01;53,9;5,5
59183001;DUNKERQUE;11;02;45,4;5,7
59183001;DUNKERQUE;11;03;41,9;7,7
59183001;DUNKERQUE;11;04;36,7;10,3
59183001;DUNKERQUE;11;05;45,5;13,3
59183001;DUNKERQUE;11;06;54,5;16,1
59183001;DUNKERQUE;11;07;58,5;18,4
59183001;DUNKERQUE;11;08;64,2;18,8
59183001;DUNKERQUE;11;09;64,9;16,5
59183001;DUNKERQUE;11;10;73,0;13,0
59183001;DUNKERQUE;11;11;79,5;9,0
59183001;DUNKERQUE;11;12;72,8;6,2
59183001;DUNKERQUE;11;13;690,8;11,7
59343001;LILLE-LESQUIN;47;01;58,2;4,1
59343001;LILLE-LESQUIN;47;02;50,8;4,7
59343001;LILLE-LESQUIN;47;03;52,1;7,5
59343001;LILLE-LESQUIN;47;04;45,3;10,5
59343001;LILLE-LESQUIN;47;05;61,6;13,8
59343001;LILLE-LESQUIN;47;06;63,7;16,7
59343001;LILLE-LESQUIN;47;07;67,8;18,9
59343001;LILLE-LESQUIN;47;08;71,3;18,8
59343001;LILLE-LESQUIN;47;09;56,8;15,8
59343001;LILLE-LESQUIN;47;10;64,1;11,9
59343001;LILLE-LESQUIN;47;11;75,0;7,6
59343001;LILLE-LESQUIN;47;12;73,3;4,7
59343001;LILLE-LESQUIN;47;13;740,0;11,3
60175001;CREIL;88;01;56,2;4,1
60175001;CREIL;88;02;47,1;4,6
60175001;CREIL;88;03;48,2;7,5
60175001;CREIL;88;04;45,2;10,3
60175001;CREIL;88;05;60,0;13,7
60175001;CREIL;88;06;56,0;16,9
60175001;CREIL;88;07;56,0;19,2
60175001;CREIL;88;08;57,6;19,0
60175001;CREIL;88;09;45,0;15,6
60175001;CREIL;88;10;61,1;11,9
60175001;CREIL;88;11;59,2;7,4
60175001;CREIL;88;12;70,6;4,5
60175001;CREIL;88;13;662,2;11,2
60639001;BEAUVAIS-TILLE;89;01;53,8;4,1
60639001;BEAUVAIS-TILLE;89;02;44,9;4,5
60639001;BEAUVAIS-TILLE;89;03;45,8;7,3
60639001;BEAUVAIS-TILLE;89;04;44,5;9,8
60639001;BEAUVAIS-TILLE;89;05;60,6;13,2
60639001;BEAUVAIS-TILLE;89;06;53,0;16,4
60639001;BEAUVAIS-TILLE;89;07;54,0;18,6
60639001;BEAUVAIS-TILLE;89;08;57,8;18,6
60639001;BEAUVAIS-TILLE;89;09;48,5;15,4
60639001;BEAUVAIS-TILLE;89;10;58,1;11,7
60639001;BEAUVAIS-TILLE;89;11;58,4;7,4
60639001;BEAUVAIS-TILLE;89;12;76,1;4,5
60639001;BEAUVAIS-TILLE;89;13;655,5;11,0
61001001;ALENCON;143;01;74,8;4,7
61001001;ALENCON;143;02;56,6;5,2
61001001;ALENCON;143;03;52,8;7,7
61001001;ALENCON;143;04;49,7;10,1
61001001;ALENCON;143;05;62,0;13,4
61001001;ALENCON;143;06;55,4;16,6
61001001;ALENCON;143;07;50,8;18,7
61001001;ALENCON;143;08;51,4;18,7
61001001;ALENCON;143;09;54,5;15,5
61001001;ALENCON;143;10;72,0;12,0
61001001;ALENCON;143;11;75,9;7,8
61001001;ALENCON;143;12;87,8;5,0
61001001;ALENCON;143;13;743,7;11,3
62160001;BOULOGNE-SEM;73;01;77,0;5,3
62160001;BOULOGNE-SEM;73;02;56,0;5,4
62160001;BOULOGNE-SEM;73;03;48,0;7,4
62160001;BOULOGNE-SEM;73;04;48,1;9,8
62160001;BOULOGNE-SEM;73;05;54,6;12,7
62160001;BOULOGNE-SEM;73;06;48,0;15,3
62160001;BOULOGNE-SEM;73;07;54,3;17,4
62160001;BOULOGNE-SEM;73;08;63,2;18,0
62160001;BOULOGNE-SEM;73;09;69,6;15,8
62160001;BOULOGNE-SEM;73;10;95,8;12,6
62160001;BOULOGNE-SEM;73;11;106,8;8,8
62160001;BOULOGNE-SEM;73;12;103,1;6,0
62160001;BOULOGNE-SEM;73;13;824,5;11,2
62826001;LE-TOUQUET;5;01;76,8;5,1
62826001;LE-TOUQUET;5;02;61,7;5,3
62826001;LE-TOUQUET;5;03;54,2;7,5
62826001;LE-TOUQUET;5;04;50,2;9,9
62826001;LE-TOUQUET;5;05;59,0;13,0
62826001;LE-TOUQUET;5;06;55,9;15,6
62826001;LE-TOUQUET;5;07;58,8;17,6
62826001;LE-TOUQUET;5;08;73,0;18,0
62826001;LE-TOUQUET;5;09;76,8;15,6
62826001;LE-TOUQUET;5;10;101,3;12,4
62826001;LE-TOUQUET;5;11;114,2;8,4
62826001;LE-TOUQUET;5;12;106,9;5,7
62826001;LE-TOUQUET;5;13;888,8;11,2
63113001;CLERMONT-FD;331;01;26,6;4,3
63113001;CLERMONT-FD;331;02;18,7;5,1
63113001;CLERMONT-FD;331;03;26,1;8,3
63113001;CLERMONT-FD;331;04;51,1;10,9
63113001;CLERMONT-FD;331;05;66,5;14,8
63113001;CLERMONT-FD;331;06;67,5;18,4
63113001;CLERMONT-FD;331;07;63,3;20,6
63113001;CLERMONT-FD;331;08;62,0;20,6
63113001;CLERMONT-FD;331;09;57,5;16,7
63113001;CLERMONT-FD;331;10;48,8;13,0
63113001;CLERMONT-FD;331;11;46,2;7,9
63113001;CLERMONT-FD;331;12;29,1;5,0
63113001;CLERMONT-FD;331;13;563,4;12,1
64024001;BIARRITZ-PAYS-BASQUE;71;01;139,6;8,6
64024001;BIARRITZ-PAYS-BASQUE;71;02;110,4;8,9
64024001;BIARRITZ-PAYS-BASQUE;71;03;102,8;11,2
64024001;BIARRITZ-PAYS-BASQUE;71;04;117,7;12,8
64024001;BIARRITZ-PAYS-BASQUE;71;05;116,1;15,9
64024001;BIARRITZ-PAYS-BASQUE;71;06;99,2;18,7
64024001;BIARRITZ-PAYS-BASQUE;71;07;77,3;20,6
64024001;BIARRITZ-PAYS-BASQUE;71;08;87,5;21,2
64024001;BIARRITZ-PAYS-BASQUE;71;09;118,2;18,9
64024001;BIARRITZ-PAYS-BASQUE;71;10;147,3;16,1
64024001;BIARRITZ-PAYS-BASQUE;71;11;206,9;11,6
64024001;BIARRITZ-PAYS-BASQUE;71;12;150,6;9,3
64024001;BIARRITZ-PAYS-BASQUE;71;13;1473,6;14,5
64189001;SOCOA;21;01;146,4;9,6
64189001;SOCOA;21;02;119,0;9,7
64189001;SOCOA;21;03;111,0;11,7
64189001;SOCOA;21;04;127,7;13,2
64189001;SOCOA;21;05;115,2;16,0
64189001;SOCOA;21;06;95,3;18,8
64189001;SOCOA;21;07;77,2;20,8
64189001;SOCOA;21;08;92,4;21,5
64189001;SOCOA;21;09;122,0;19,3
64189001;SOCOA;21;10;142,8;16,8
64189001;SOCOA;21;11;208,5;12,6
64189001;SOCOA;21;12;163,8;10,4
64189001;SOCOA;21;13;1521,3;15,0
64549001;PAU-UZEIN;183;01;101,8;6,8
64549001;PAU-UZEIN;183;02;82,8;7,4
64549001;PAU-UZEIN;183;03;85,7;10,3
64549001;PAU-UZEIN;183;04;106,4;12,5
64549001;PAU-UZEIN;183;05;104,2;16,0
64549001;PAU-UZEIN;183;06;85,7;19,1
64549001;PAU-UZEIN;183;07;64,1;20,9
64549001;PAU-UZEIN;183;08;64,7;21,1
64549001;PAU-UZEIN;183;09;76,8;18,3
64549001;PAU-UZEIN;183;10;91,5;15,0
64549001;PAU-UZEIN;183;11;132,0;10,0
64549001;PAU-UZEIN;183;12;98,1;7,5
64549001;PAU-UZEIN;183;13;1093,8;13,7
65344001;TARBES-LOURDES-PYRENEES;360;01;99,1;5,8
65344001;TARBES-LOURDES-PYRENEES;360;02;82,9;6,5
65344001;TARBES-LOURDES-PYRENEES;360;03;84,4;9,2
65344001;TARBES-LOURDES-PYRENEES;360;04;111,6;11,3
65344001;TARBES-LOURDES-PYRENEES;360;05;110,6;14,9
65344001;TARBES-LOURDES-PYRENEES;360;06;80,9;18,2
65344001;TARBES-LOURDES-PYRENEES;360;07;70,9;20,1
65344001;TARBES-LOURDES-PYRENEES;360;08;67,4;20,4
65344001;TARBES-LOURDES-PYRENEES;360;09;73,6;17,5
65344001;TARBES-LOURDES-PYRENEES;360;10;82,5;14,1
65344001;TARBES-LOURDES-PYRENEES;360;11;120,8;9,1
65344001;TARBES-LOURDES-PYRENEES;360;12;96,3;6,7
65344001;TARBES-LOURDES-PYRENEES;360;13;1081,0;12,8
66136001;PERPIGNAN;42;01;60,1;8,7
66136001;PERPIGNAN;42;02;40,9;9,2
66136001;PERPIGNAN;42;03;51,6;12,0
66136001;PERPIGNAN;42;04;66,1;14,2
66136001;PERPIGNAN;42;05;45,6;17,8
66136001;PERPIGNAN;42;06;23,6;22,0
66136001;PERPIGNAN;42;07;15,1;24,6
66136001;PERPIGNAN;42;08;22,7;24,5
66136001;PERPIGNAN;42;09;43,0;20,9
66136001;PERPIGNAN;42;10;82,1;17,0
66136001;PERPIGNAN;42;11;72,6;12,3
66136001;PERPIGNAN;42;12;54,9;9,3
66136001;PERPIGNAN;42;13;578,3;16,0
66148001;CAP BEAR;82;01;63,9;
66148001;CAP BEAR;82;02;39,1;
66148001;CAP BEAR;82;03;49,1;
66148001;CAP BEAR;82;04;59,7;
66148001;CAP BEAR;82;05;53,6;
66148001;CAP BEAR;82;06;34,5;
66148001;CAP BEAR;82;07;15,9;
66148001;CAP BEAR;82;08;24,2;
66148001;CAP BEAR;82;09;59,5;
66148001;CAP BEAR;82;10;95,3;
66148001;CAP BEAR;82;11;75,6;
66148001;CAP BEAR;82;12;55,8;
66148001;CAP BEAR;82;13;626,2;
67124001;STRASBOURG-ENTZHEIM;150;01;35,4;2,5
67124001;STRASBOURG-ENTZHEIM;150;02;34,1;3,6
67124001;STRASBOURG-ENTZHEIM;150;03;38,6;7,4
67124001;STRASBOURG-ENTZHEIM;150;04;41,8;11,3
67124001;STRASBOURG-ENTZHEIM;150;05;77,2;15,5
67124001;STRASBOURG-ENTZHEIM;150;06;68,5;18,9
67124001;STRASBOURG-ENTZHEIM;150;07;71,9;20,6
67124001;STRASBOURG-ENTZHEIM;150;08;61,3;20,3
67124001;STRASBOURG-ENTZHEIM;150;09;54,6;16,1
67124001;STRASBOURG-ENTZHEIM;150;10;59,5;11,5
67124001;STRASBOURG-ENTZHEIM;150;11;47,6;6,3
67124001;STRASBOURG-ENTZHEIM;150;12;45,2;3,3
67124001;STRASBOURG-ENTZHEIM;150;13;635,7;11,4
68205001;COLMAR-MEYENHEIM;207;01;33,1;2,4
68205001;COLMAR-MEYENHEIM;207;02;30,6;3,5
68205001;COLMAR-MEYENHEIM;207;03;34,0;7,2
68205001;COLMAR-MEYENHEIM;207;04;42,8;11,1
68205001;COLMAR-MEYENHEIM;207;05;69,8;15,2
68205001;COLMAR-MEYENHEIM;207;06;66,2;18,8
68205001;COLMAR-MEYENHEIM;207;07;62,8;20,6
68205001;COLMAR-MEYENHEIM;207;08;60,8;20,3
68205001;COLMAR-MEYENHEIM;207;09;51,3;16,1
68205001;COLMAR-MEYENHEIM;207;10;56,8;11,5
68205001;COLMAR-MEYENHEIM;207;11;43,6;6,2
68205001;COLMAR-MEYENHEIM;207;12;43,2;3,2
68205001;COLMAR-MEYENHEIM;207;13;595,0;11,3
68297001;BALE-MULHOUSE;263;01;46,1;2,3
68297001;BALE-MULHOUSE;263;02;43,9;3,4
68297001;BALE-MULHOUSE;263;03;47,4;7,0
68297001;BALE-MULHOUSE;263;04;57,6;10,7
68297001;BALE-MULHOUSE;263;05;86,6;14,8
68297001;BALE-MULHOUSE;263;06;74,5;18,5
68297001;BALE-MULHOUSE;263;07;72,0;20,3
68297001;BALE-MULHOUSE;263;08;80,0;20,0
68297001;BALE-MULHOUSE;263;09;63,5;15,8
68297001;BALE-MULHOUSE;263;10;68,5;11,4
68297001;BALE-MULHOUSE;263;11;60,8;6,2
68297001;BALE-MULHOUSE;263;12;63,4;3,1
68297001;BALE-MULHOUSE;263;13;764,3;11,1
69029001;LYON-BRON;202;01;49,8;4,1
69029001;LYON-BRON;202;02;41,6;5,2
69029001;LYON-BRON;202;03;49,4;9,0
69029001;LYON-BRON;202;04;68,9;12,3
69029001;LYON-BRON;202;05;80,9;16,3
69029001;LYON-BRON;202;06;74,1;20,3
69029001;LYON-BRON;202;07;67,4;22,6
69029001;LYON-BRON;202;08;65,5;22,3
69029001;LYON-BRON;202;09;82,5;17,9
69029001;LYON-BRON;202;10;99,8;13,7
69029001;LYON-BRON;202;11;87,2;8,1
69029001;LYON-BRON;202;12;53,7;4,8
69029001;LYON-BRON;202;13;820,8;13,0
69299001;LYON-ST EXUPERY;235;01;55,0;3,9
69299001;LYON-ST EXUPERY;235;02;46,9;4,9
69299001;LYON-ST EXUPERY;235;03;54,1;8,8
69299001;LYON-ST EXUPERY;235;04;72,4;12,1
69299001;LYON-ST EXUPERY;235;05;82,7;16,1
69299001;LYON-ST EXUPERY;235;06;70,7;19,9
69299001;LYON-ST EXUPERY;235;07;67,4;22,1
69299001;LYON-ST EXUPERY;235;08;70,6;21,9
69299001;LYON-ST EXUPERY;235;09;86,6;17,7
69299001;LYON-ST EXUPERY;235;10;101,0;13,5
69299001;LYON-ST EXUPERY;235;11;92,1;7,9
69299001;LYON-ST EXUPERY;235;12;63,0;4,6
69299001;LYON-ST EXUPERY;235;13;862,5;12,8
70473001;LUXEUIL;271;01;79,7;2,2
70473001;LUXEUIL;271;02;68,4;3,2
70473001;LUXEUIL;271;03;69,5;6,8
70473001;LUXEUIL;271;04;66,2;10,1
70473001;LUXEUIL;271;05;93,1;14,2
70473001;LUXEUIL;271;06;83,3;17,8
70473001;LUXEUIL;271;07;81,1;19,7
70473001;LUXEUIL;271;08;77,3;19,5
70473001;LUXEUIL;271;09;80,9;15,4
70473001;LUXEUIL;271;10;93,2;11,3
70473001;LUXEUIL;271;11;89,8;6,2
70473001;LUXEUIL;271;12;94,8;3,0
70473001;LUXEUIL;271;13;977,3;10,8
71105001;MACON;219;01;58,1;3,5
71105001;MACON;219;02;48,9;4,6
71105001;MACON;219;03;49,1;8,5
71105001;MACON;219;04;65,5;11,7
71105001;MACON;219;05;75,7;15,7
71105001;MACON;219;06;69,8;19,5
71105001;MACON;219;07;72,2;21,5
71105001;MACON;219;08;72,6;21,1
71105001;MACON;219;09;71,1;17,0
71105001;MACON;219;10;91,1;12,7
71105001;MACON;219;11;92,8;7,4
71105001;MACON;219;12;66,8;4,1
71105001;MACON;219;13;833,7;12,3
71491001;ST YAN;242;01;51,0;3,6
71491001;ST YAN;242;02;42,5;4,3
71491001;ST YAN;242;03;49,5;7,6
71491001;ST YAN;242;04;60,7;10,4
71491001;ST YAN;242;05;82,4;14,3
71491001;ST YAN;242;06;67,5;18,1
71491001;ST YAN;242;07;71,6;20,3
71491001;ST YAN;242;08;72,1;20,1
71491001;ST YAN;242;09;68,0;15,9
71491001;ST YAN;242;10;73,5;12,2
71491001;ST YAN;242;11;76,0;7,2
71491001;ST YAN;242;12;57,6;4,1
71491001;ST YAN;242;13;772,4;11,5
72181001;LE MANS;51;01;65,9;5,5
72181001;LE MANS;51;02;49,1;5,9
72181001;LE MANS;51;03;52,2;8,7
72181001;LE MANS;51;04;51,1;11,3
72181001;LE MANS;51;05;63,2;14,9
72181001;LE MANS;51;06;55,1;18,2
72181001;LE MANS;51;07;49,4;20,3
72181001;LE MANS;51;08;49,0;20,1
72181001;LE MANS;51;09;50,8;16,7
72181001;LE MANS;51;10;65,5;13,0
72181001;LE MANS;51;11;67,1;8,6
72181001;LE MANS;51;12;75,0;5,9
72181001;LE MANS;51;13;693,4;12,4
73054001;BOURG ST MAURICE;865;01;100,8;1,2
73054001;BOURG ST MAURICE;865;02;75,9;2,5
73054001;BOURG ST MAURICE;865;03;73,8;6,7
73054001;BOURG ST MAURICE;865;04;57,3;10,1
73054001;BOURG ST MAURICE;865;05;83,2;14,2
73054001;BOURG ST MAURICE;865;06;82,0;17,8
73054001;BOURG ST MAURICE;865;07;81,2;19,8
73054001;BOURG ST MAURICE;865;08;78,4;19,5
73054001;BOURG ST MAURICE;865;09;67,7;15,6
73054001;BOURG ST MAURICE;865;10;77,7;11,3
73054001;BOURG ST MAURICE;865;11;83,9;5,6
73054001;BOURG ST MAURICE;865;12;113,7;1,7
73054001;BOURG ST MAURICE;865;13;975,6;10,5
73329001;CHAMBERY-AIX;235;01;102,6;2,9
73329001;CHAMBERY-AIX;235;02;79,1;4,1
73329001;CHAMBERY-AIX;235;03;93,1;8,0
73329001;CHAMBERY-AIX;235;04;87,9;11,4
73329001;CHAMBERY-AIX;235;05;101,0;15,6
73329001;CHAMBERY-AIX;235;06;94,5;19,4
73329001;CHAMBERY-AIX;235;07;91,7;21,4
73329001;CHAMBERY-AIX;235;08;97,6;20,9
73329001;CHAMBERY-AIX;235;09;104,3;16,8
73329001;CHAMBERY-AIX;235;10;113,3;12,3
73329001;CHAMBERY-AIX;235;11;114,6;6,9
73329001;CHAMBERY-AIX;235;12;124,2;3,4
73329001;CHAMBERY-AIX;235;13;1203,9;11,9
74182001;MEYTHET;455;01;94,2;2,1
74182001;MEYTHET;455;02;78,9;3,3
74182001;MEYTHET;455;03;89,9;7,0
74182001;MEYTHET;455;04;96,1;10,6
74182001;MEYTHET;455;05;109,2;14,7
74182001;MEYTHET;455;06;95,1;18,5
74182001;MEYTHET;455;07;101,1;20,5
74182001;MEYTHET;455;08;106,4;20,1
74182001;MEYTHET;455;09;108,3;16,0
74182001;MEYTHET;455;10;109,8;11,8
74182001;MEYTHET;455;11;109,7;6,2
74182001;MEYTHET;455;12;112,5;2,8
74182001;MEYTHET;455;13;1211,2;11,1
75114001;PARIS-MONTSOURIS;75;01;47,6;5,4
